actual_price_eur,discounted_price_eur,discount_amount_eur,main_category,sub_category,third_category,rating,rating_count
20.9,9.889,11.011,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.4,"13,552"
6.5889999999999995,2.739,3.8499999999999996,Electronics,Mobiles&Accessories,MobileAccessories,3.9,"2,147"
13.189,3.2889999999999997,9.9,Electronics,Mobiles&Accessories,MobileAccessories,4.5,596
5.489,0.869,4.62,Electronics,Mobiles&Accessories,MobileAccessories,4.2,"1,949"
175.98899999999998,153.989,21.99999999999997,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,3.9,"2,180"
10.988999999999999,10.439,0.5499999999999989,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.2,"31,539"
5.489,1.089,4.4,Electronics,Mobiles&Accessories,MobileAccessories,4.1,"2,451"
87.89,27.488999999999997,60.401,Electronics,WearableTechnology,SmartWatches,4.1,154
21.988999999999997,7.579,14.409999999999997,Electronics,Mobiles&Accessories,MobileAccessories,4.3,"1,193"
20.889,5.489,15.399999999999999,Electronics,Mobiles&Accessories,MobileAccessories,4.1,"1,475"
10.988999999999999,3.2889999999999997,7.699999999999999,Electronics,Mobiles&Accessories,MobileAccessories,4.3,"8,891"
5.489,2.299,3.19,Electronics,Mobiles&Accessories,MobileAccessories,3.6,104
142.989,93.48899999999999,49.500000000000014,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"6,662"
43.989,23.968999999999998,20.02,Electronics,Mobiles&Accessories,MobileAccessories,4.0,"8,380"
230.98899999999998,186.98899999999998,44.0,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"31,822"
549.9889999999999,494.989,54.99999999999994,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.3,"3,075"
32.989,28.589,4.399999999999999,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,3.9,"14,266"
71.48899999999999,30.788999999999998,40.69999999999999,Electronics,WearableTechnology,SmartWatches,4.1,"38,879"
32.89,15.389,17.501,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.1,"97,175"
26.4,7.138999999999999,19.261,Electronics,Accessories,MemoryCards,4.4,"67,260"
43.89,8.789,35.101,Electronics,Mobiles&Accessories,MobileAccessories,3.8,119
1.639,1.639,0.0,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,4.3,"10,833"
23.099999999999998,8.789,14.310999999999998,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.3,"8,188"
58.288999999999994,41.788999999999994,16.5,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,3.5,"1,641"
20.889,2.189,18.7,Electronics,Mobiles&Accessories,MobileAccessories,4.0,"4,740"
362.989,263.989,99.0,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,3.9,"8,866"
439.89,329.89,110.0,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.3,"8,399"
21.988999999999997,3.0909999999999997,18.897999999999996,Electronics,WearableTechnology,SmartWatches,2.8,87
131.989,87.978,44.01100000000001,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,3.8,125
10.988999999999999,2.739,8.25,Electronics,WearableTechnology,SmartWatches,4.5,38
6.5889999999999995,3.2889999999999997,3.3,Electronics,Mobiles&Accessories,MobileAccessories,4.3,"4,674"
20.889,5.489,15.399999999999999,Electronics,WearableTechnology,SmartWatches,4.1,412
38.489,9.889,28.599999999999998,Electronics,WearableTechnology,SmartWatches,3.0,681
38.489,17.589,20.9,Electronics,Mobiles&Accessories,MobileAccessories,4.0,"36,384"
10.988999999999999,1.3199999999999998,9.668999999999999,Electronics,"Headphones,Earbuds&Accessories",Adapters,3.9,"6,491"
76.98899999999999,43.989,32.99999999999999,Electronics,WearableTechnology,SmartWatches,4.1,"10,229"
208.98899999999998,142.989,65.99999999999997,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"50,772"
28.589,17.589,11.0,Electronics,Mobiles&Accessories,MobileAccessories,4.3,"1,801"
13.189,7.688999999999999,5.500000000000001,Electronics,Mobiles&Accessories,MobileAccessories,4.0,"14,404"
10.988999999999999,1.089,9.899999999999999,Electronics,Mobiles&Accessories,MobileAccessories,4.4,305
109.98899999999999,87.065,22.923999999999992,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.3,"1,376"
87.98899999999999,16.489,71.49999999999999,Electronics,WearableTechnology,SmartWatches,4.2,"22,638"
13.738999999999999,11.604999999999999,2.1340000000000003,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,3.8,"2,352"
6.5889999999999995,1.65,4.939,Electronics,Mobiles&Accessories,MobileAccessories,4.3,714
7.699999999999999,2.409,5.2909999999999995,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.3,"20,052"
19.788999999999998,5.2139999999999995,14.575,Electronics,Mobiles&Accessories,MobileAccessories,4.3,"1,454"
5.489,1.265,4.224,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.0,"7,732"
6.5889999999999995,2.629,3.9599999999999995,Electronics,Mobiles&Accessories,MobileAccessories,3.9,"2,147"
104.48899999999999,82.48899999999999,22.0,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"3,13,832"
10.988999999999999,2.915,8.073999999999998,Electronics,WearableTechnology,SmartWatches,3.7,465
824.9889999999999,417.89,407.09899999999993,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.2,"27,790"
5.489,2.189,3.3,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.1,602
4.388999999999999,1.9689999999999999,2.4199999999999995,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.0,"1,423"
43.989,19.788999999999998,24.2,Electronics,Mobiles&Accessories,MobileAccessories,4.6,245
131.989,93.48899999999999,38.500000000000014,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,3.9,276
43.989,21.988999999999997,22.0,Electronics,WearableTechnology,SmartWatches,4.0,"30,254"
197.98899999999998,43.989,153.99999999999997,Electronics,WearableTechnology,SmartWatches,4.3,"17,161"
5.489,2.409,3.08,Electronics,Mobiles&Accessories,MobileAccessories,4.4,14
15.389,6.5889999999999995,8.8,Electronics,Mobiles&Accessories,MobileAccessories,4.1,"14,560"
32.989,27.488999999999997,5.5,Electronics,Mobiles&Accessories,MobileAccessories,4.1,"3,156"
5.489,0.979,4.51,Electronics,Mobiles&Accessories,MobileAccessories,4.1,"9,340"
131.989,32.989,99.0,Electronics,WearableTechnology,SmartWatches,4.4,768
16.489,3.4539999999999997,13.035,Electronics,Mobiles&Accessories,MobileAccessories,4.5,"28,978"
214.48899999999998,153.989,60.49999999999997,Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,4.1,"18,998"
5.489,1.529,3.96,Electronics,Mobiles&Accessories,MobileAccessories,4.2,"4,971"
76.98899999999999,28.589,48.39999999999999,Electronics,Mobiles&Accessories,MobileAccessories,4.5,"1,526"
10.988999999999999,4.015,6.973999999999999,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.1,"3,63,711"
49.39,16.489,32.900999999999996,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.9,"1,36,954"
109.98899999999999,21.977999999999998,88.011,Electronics,WearableTechnology,SmartWatches,4.3,"27,709"
87.89,19.788999999999998,68.101,Electronics,WearableTechnology,SmartWatches,3.8,"17,833"
7.1499999999999995,3.179,3.9709999999999996,Computers&Accessories,ExternalDevices&DataStorage,PenDrives,4.3,"2,53,105"
9.844999999999999,6.5889999999999995,3.2559999999999993,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",4.4,"61,314"
2.6069999999999998,2.387,0.21999999999999975,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",3.8,"7,354"
32.89,14.289,18.601,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.8,"1,80,998"
7.688999999999999,2.893,4.795999999999999,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,3.5,690
11.0,6.2589999999999995,4.7410000000000005,Electronics,Accessories,MemoryCards,4.4,"67,262"
54.989,21.988999999999997,33.0,Electronics,WearableTechnology,SmartWatches,4.1,"10,689"
43.89,15.389,28.501,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.1,"1,41,841"
16.489,3.839,12.65,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,4.3,"24,791"
4.388999999999999,1.639,2.749999999999999,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.5,"21,764"
10.988999999999999,6.5889999999999995,4.3999999999999995,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.1,"1,92,587"
43.89,13.42,30.47,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.1,"1,07,151"
76.89,16.489,60.400999999999996,Electronics,WearableTechnology,SmartWatches,3.9,"21,797"
10.988999999999999,5.489,5.499999999999999,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.9,"92,995"
10.988999999999999,1.089,9.899999999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.1,"8,751"
14.289,3.839,10.45,Electronics,Mobiles&Accessories,MobileAccessories,4.0,"14,283"
16.5,5.225,11.275,Computers&Accessories,ExternalDevices&DataStorage,PenDrives,4.2,"64,273"
7.138999999999999,2.9589999999999996,4.18,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",4.3,"54,315"
6.5889999999999995,3.2889999999999997,3.3,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",4.1,"1,597"
43.989,17.589,26.4,Electronics,WearableTechnology,SmartWatches,4.0,"30,254"
87.98899999999999,16.489,71.49999999999999,Electronics,WearableTechnology,SmartWatches,4.2,"22,638"
10.988999999999999,3.6189999999999998,7.369999999999999,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.9,"77,027"
19.788999999999998,6.039,13.749999999999998,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",4.3,"28,829"
109.98899999999999,24.189,85.79999999999998,Electronics,WearableTechnology,SmartWatches,4.2,"29,478"
7.1499999999999995,3.2889999999999997,3.8609999999999998,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",4.5,"33,176"
21.945,8.777999999999999,13.167000000000002,MusicalInstruments,Microphones,Condenser,4.0,"68,664"
12.088999999999999,4.388999999999999,7.699999999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.2,"24,269"
3.465,2.9259999999999997,0.5390000000000001,Electronics,GeneralPurposeBatteries&BatteryChargers,DisposableBatteries,4.5,"28,030"
0.5499999999999999,0.5499999999999999,0.0,OfficeProducts,OfficePaperProducts,Paper,4.3,"5,792"
1.815,1.43,0.385,Home&Kitchen,CraftMaterials,Scrapbooking,3.9,"14,778"
14.19,4.939,9.251,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.1,"91,770"
186.98899999999998,43.989,142.99999999999997,Electronics,WearableTechnology,SmartWatches,4.3,"17,162"
14.19,4.388999999999999,9.801,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.2,206
27.477999999999998,15.389,12.088999999999999,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",4.2,"33,717"
3.839,2.189,1.65,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.0,"43,994"
10.988999999999999,2.189,8.799999999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,3.9,"7,928"
65.98899999999999,32.978,33.01099999999999,Electronics,WearableTechnology,SmartWatches,4.1,"5,179"
54.989,45.077999999999996,9.911000000000001,Computers&Accessories,ExternalDevices&DataStorage,ExternalHardDisks,4.5,"50,810"
21.988999999999997,5.489,16.499999999999996,Electronics,Cameras&Photography,VideoCameras,3.7,"3,369"
4.939,3.2889999999999997,1.6500000000000004,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",3.5,"11,827"
7.688999999999999,3.6189999999999998,4.069999999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.2,"94,364"
10.988999999999999,7.688999999999999,3.3,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",3.5,"15,295"
43.89,8.789,35.101,Electronics,Cameras&Photography,Accessories,4.3,"27,139"
60.489,15.389,45.099999999999994,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.9,"9,504"
4.388999999999999,1.694,2.6949999999999994,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.2,"16,905"
14.85,5.709,9.141,Computers&Accessories,ExternalDevices&DataStorage,PenDrives,4.3,"30,058"
87.89,25.288999999999998,62.601,Electronics,WearableTechnology,SmartWatches,4.2,"69,619"
21.988999999999997,4.388999999999999,17.599999999999998,Electronics,Mobiles&Accessories,MobileAccessories,4.0,"3,382"
43.89,16.489,27.401,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.1,"1,09,864"
14.245,14.245,0.0,OfficeProducts,OfficeElectronics,Calculators,4.5,"5,760"
60.489,20.779,39.709999999999994,Computers&Accessories,NetworkingDevices,Repeaters&Extenders,4.2,"49,551"
16.39,5.005,11.385000000000002,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.1,"1,61,677"
10.944999999999999,4.388999999999999,6.555999999999999,Electronics,Cameras&Photography,Accessories,3.9,"21,372"
43.989,11.649,32.339999999999996,Electronics,Accessories,MemoryCards,4.3,"1,40,035"
11.0,1.639,9.361,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,3.9,"24,870"
8.370999999999999,7.887,0.4839999999999991,Computers&Accessories,"Printers,Inks&Accessories","Inks,Toners&Cartridges",4.0,"7,199"
10.988999999999999,1.089,9.899999999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.0,"1,396"
3.2889999999999997,0.429,2.86,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",3.5,"15,233"
27.5,9.779,17.721,Computers&Accessories,ExternalDevices&DataStorage,PenDrives,4.3,"55,747"
54.989,13.189,41.8,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.8,"14,961"
14.289,6.2589999999999995,8.030000000000001,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",4.4,"9,275"
98.98899999999999,16.489,82.49999999999999,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.7,"28,324"
1.98,1.639,0.34099999999999997,Electronics,GeneralPurposeBatteries&BatteryChargers,DisposableBatteries,4.4,644
6.039,4.388999999999999,1.6500000000000004,Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,4.4,"18,139"
2.4749999999999996,2.101,0.37399999999999967,Home&Kitchen,CraftMaterials,PaintingMaterials,4.4,"7,203"
10.988999999999999,1.4189999999999998,9.569999999999999,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",4.2,491
6.5889999999999995,2.189,4.3999999999999995,Computers&Accessories,Accessories&Peripherals,HardDiskBags,4.5,"13,568"
49.489,10.988999999999999,38.5,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.8,"3,390"
49.489,9.889,39.599999999999994,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.8,"1,03,052"
27.488999999999997,19.788999999999998,7.699999999999999,Electronics,Mobiles&Accessories,MobileAccessories,4.1,"18,678"
5.489,1.9429299999999998,3.5460700000000003,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.1,"15,189"
6.05,5.742,0.30799999999999983,OfficeProducts,OfficeElectronics,Calculators,4.4,"12,179"
21.988999999999997,8.789,13.199999999999998,Electronics,Cameras&Photography,Flashes,3.8,"12,958"
13.189,7.491,5.698,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",4.2,"8,258"
38.39,13.189,25.201,Computers&Accessories,NetworkingDevices,,4.1,"11,716"
54.989,27.488999999999997,27.5,Computers&Accessories,NetworkingDevices,Routers,4.4,"35,024"
54.989,19.788999999999998,35.2,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.1,"55,192"
6.5889999999999995,4.718999999999999,1.87,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.1,"1,19,466"
5.489,1.0999999999999999,4.389,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",3.5,"9,638"
4.388999999999999,3.6189999999999998,0.7699999999999996,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",3.6,"33,735"
3.2889999999999997,2.5189999999999997,0.77,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.3,"30,411"
3.2889999999999997,1.529,1.7599999999999998,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",3.8,"3,044"
27.488999999999997,13.189,14.299999999999997,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.0,"33,584"
25.288999999999998,11.539,13.749999999999998,Electronics,HomeAudio,Speakers,3.9,"1,779"
3.2889999999999997,1.309,1.9799999999999998,Electronics,Mobiles&Accessories,MobileAccessories,4.1,"5,999"
3.7289999999999996,1.694,2.0349999999999997,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.3,"13,391"
2.75,2.4749999999999996,0.27500000000000036,Electronics,GeneralPurposeBatteries&BatteryChargers,,4.4,"26,556"
16.489,7.215999999999999,9.273000000000001,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,4.3,"25,903"
30.799999999999997,12.199,18.601,Computers&Accessories,ExternalDevices&DataStorage,PenDrives,4.3,"53,464"
87.89,32.989,54.901,Electronics,WearableTechnology,SmartWatches,4.1,"48,448"
3.2889999999999997,1.859,1.4299999999999997,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",4.4,"5,176"
4.444,3.399,1.045,Computers&Accessories,"Printers,Inks&Accessories","Inks,Toners&Cartridges",4.4,"8,614"
15.389,6.5889999999999995,8.8,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.8,"60,026"
6.5889999999999995,3.2889999999999997,3.3,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",3.8,"3,066"
10.988999999999999,4.939,6.049999999999999,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,4.0,"2,102"
14.245,8.789,5.4559999999999995,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",4.4,"34,852"
7.699999999999999,2.409,5.2909999999999995,Electronics,"HomeTheater,TV&Video",Accessories,4.4,"4,26,972"
1.7599999999999998,1.7269999999999999,0.03299999999999992,OfficeProducts,OfficePaperProducts,Paper,4.5,"8,618"
17.599999999999998,4.059,13.540999999999997,Electronics,Accessories,MemoryCards,4.0,"32,625"
9.889,6.5889999999999995,3.3,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",4.0,"4,018"
6.5889999999999995,5.269,1.3199999999999994,Electronics,GeneralPurposeBatteries&BatteryChargers,RechargeableBatteries,4.3,"11,687"
9.889,3.8499999999999996,6.039,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.2,"2,262"
32.89,17.578,15.312000000000001,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.8,"11,015"
9.889,6.5889999999999995,3.3,Computers&Accessories,NetworkingDevices,NetworkAdapters,4.3,"95,116"
4.388999999999999,1.7489999999999999,2.6399999999999997,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.1,"4,768"
33.0,14.289,18.711,Computers&Accessories,ExternalDevices&DataStorage,PenDrives,4.3,"23,022"
54.989,17.589,37.4,Electronics,WearableTechnology,SmartWatches,4.0,"67,951"
54.989,3.234,51.754999999999995,Computers&Accessories,Accessories&Peripherals,Adapters,4.3,"4,426"
9.471,9.107999999999999,0.3630000000000013,Computers&Accessories,"Printers,Inks&Accessories","Inks,Toners&Cartridges",4.2,"4,567"
8.745,8.195,0.5499999999999989,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.0,"13,797"
27.444999999999997,17.038999999999998,10.405999999999999,Electronics,Cameras&Photography,Accessories,4.4,"15,137"
4.388999999999999,3.839,0.5499999999999994,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.4,"18,757"
19.788999999999998,10.67,9.118999999999998,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.5,815
27.488999999999997,16.159,11.329999999999998,Computers&Accessories,NetworkingDevices,Repeaters&Extenders,4.2,"1,56,638"
8.799999999999999,2.178,6.621999999999999,OfficeProducts,OfficePaperProducts,Paper,4.1,"9,344"
6.039,6.039,0.0,Electronics,Cameras&Photography,Accessories,4.5,"4,875"
109.98899999999999,32.989,77.0,Electronics,WearableTechnology,SmartWatches,4.2,"20,881"
329.989,132.0,197.98899999999998,Electronics,WearableTechnology,SmartWatches,4.3,"4,744"
38.489,14.289,24.199999999999996,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.9,"12,452"
3.465,2.9589999999999996,0.5060000000000002,Electronics,GeneralPurposeBatteries&BatteryChargers,DisposableBatteries,4.5,"17,810"
16.489,8.789,7.700000000000001,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.1,"53,648"
151.25,69.289,81.961,Computers&Accessories,Monitors,,4.2,"2,014"
0.6489999999999999,0.6489999999999999,0.0,Computers&Accessories,Accessories&Peripherals,USBGadgets,3.8,"5,958"
10.988999999999999,6.281,4.707999999999999,Electronics,Mobiles&Accessories,MobileAccessories,4.3,"38,221"
10.988999999999999,6.039,4.949999999999999,Electronics,HomeAudio,Speakers,3.9,"64,705"
65.98899999999999,23.089,42.89999999999999,Electronics,Mobiles&Accessories,MobileAccessories,4.3,"17,129"
241.89,148.39,93.5,Electronics,"HomeTheater,TV&Video",Televisions,4.3,"11,976"
7.688999999999999,4.928,2.7609999999999992,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",3.9,"17,348"
32.989,16.489,16.499999999999996,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.7,"87,798"
5.489,3.2889999999999997,2.2,Electronics,Cameras&Photography,Accessories,4.2,"24,432"
15.399999999999999,6.369,9.030999999999999,Computers&Accessories,ExternalDevices&DataStorage,PenDrives,4.3,"1,89,104"
36.288999999999994,27.488999999999997,8.799999999999997,Electronics,Cameras&Photography,SecurityCameras,4.2,"93,112"
65.98899999999999,13.189,52.79999999999999,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.9,"47,521"
5.489,4.388999999999999,1.1000000000000005,Electronics,GeneralPurposeBatteries&BatteryChargers,RechargeableBatteries,4.3,"27,201"
5.489,3.069,2.42,Electronics,"HomeTheater,TV&Video",Accessories,3.7,"10,962"
251.89999999999998,148.39,103.50999999999999,Electronics,"HomeTheater,TV&Video",Televisions,4.3,"16,299"
4.125,3.069,1.056,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",4.3,"31,534"
54.989,27.488999999999997,27.5,Electronics,WearableTechnology,SmartWatches,3.9,"7,571"
1.7599999999999998,1.507,0.2529999999999999,OfficeProducts,OfficePaperProducts,Paper,4.4,"6,537"
2.189,0.6489999999999999,1.54,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.0,"9,377"
5.489,3.2889999999999997,2.2,Computers&Accessories,Accessories&Peripherals,HardDiskBags,4.5,"21,010"
43.989,19.788999999999998,24.2,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.9,"3,517"
32.989,21.988999999999997,11.0,Electronics,HomeAudio,Speakers,4.3,"63,899"
7.688999999999999,2.189,5.499999999999999,Electronics,"HomeTheater,TV&Video",Accessories,4.2,"12,153"
16.489,4.388999999999999,12.100000000000001,Computers&Accessories,Accessories&Peripherals,TabletAccessories,4.1,"5,730"
43.989,18.689,25.299999999999997,Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,4.2,"25,488"
10.944999999999999,7.688999999999999,3.2559999999999993,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",4.5,"54,405"
5.489,1.045,4.444,Electronics,Mobiles&Accessories,MobileAccessories,4.2,"1,949"
18.689,12.639,6.050000000000001,Computers&Accessories,NetworkingDevices,Routers,4.2,"1,22,478"
21.945,16.445,5.5,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",4.3,"7,241"
54.989,9.338999999999999,45.65,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,4.0,"20,457"
4.84,4.84,0.0,OfficeProducts,OfficeElectronics,Calculators,4.5,"8,610"
10.988999999999999,3.839,7.149999999999999,Electronics,Mobiles&Accessories,MobileAccessories,3.8,"16,557"
43.989,6.5889999999999995,37.4,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,3.9,"1,087"
4.388999999999999,1.639,2.749999999999999,Computers&Accessories,Accessories&Peripherals,Adapters,4.0,"1,540"
10.988999999999999,3.179,7.809999999999999,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",4.1,401
5.489,1.9689999999999999,3.52,Computers&Accessories,Accessories&Peripherals,USBHubs,3.4,"9,385"
54.989,16.489,38.5,Electronics,WearableTechnology,SmartWatches,4.0,"92,588"
7.688999999999999,4.388999999999999,3.3,Electronics,"Headphones,Earbuds&Accessories",Headphones,3.4,"3,454"
8.789,6.5889999999999995,2.2,Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,4.3,"15,790"
22.0,10.439,11.561,Computers&Accessories,Accessories&Peripherals,Audio&VideoAccessories,3.9,"14,969"
109.98899999999999,27.488999999999997,82.5,Electronics,WearableTechnology,SmartWatches,4.1,"42,139"
1.98,1.7489999999999999,0.2310000000000001,Electronics,GeneralPurposeBatteries&BatteryChargers,DisposableBatteries,4.3,989
31.9,14.619,17.281,Electronics,Accessories,MemoryCards,4.5,"19,624"
10.988999999999999,6.27,4.718999999999999,Computers&Accessories,Accessories&Peripherals,USBHubs,4.2,"3,201"
21.988999999999997,9.889,12.099999999999998,Electronics,HomeAudio,Speakers,4.1,"30,469"
10.988999999999999,4.939,6.049999999999999,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,4.4,"9,940"
10.988999999999999,6.039,4.949999999999999,Computers&Accessories,ExternalDevices&DataStorage,ExternalMemoryCardReaders,4.3,"7,758"
26.389,16.819,9.57,Computers&Accessories,NetworkingDevices,Routers,4.3,"68,409"
1.0999999999999999,1.0999999999999999,0.0,OfficeProducts,OfficePaperProducts,Paper,4.3,"3,095"
16.489,3.2889999999999997,13.200000000000001,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,4.2,903
19.744999999999997,14.245,5.499999999999998,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",4.1,"25,771"
10.988999999999999,7.688999999999999,3.3,Electronics,"Headphones,Earbuds&Accessories",Headphones,4.1,"2,73,189"
3.465,2.772,0.6930000000000001,OfficeProducts,OfficePaperProducts,Paper,4.5,"3,785"
2.42,2.09,0.33000000000000007,Electronics,GeneralPurposeBatteries&BatteryChargers,DisposableBatteries,4.4,"2,866"
17.589,14.289,3.299999999999999,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",4.3,"27,223"
18.15,8.019,10.130999999999998,Computers&Accessories,ExternalDevices&DataStorage,PenDrives,4.3,"82,356"
6.6,5.279999999999999,1.3200000000000003,OfficeProducts,OfficePaperProducts,Paper,4.3,"5,719"
76.89,19.788999999999998,57.101,Electronics,WearableTechnology,SmartWatches,4.0,"26,880"
27.488999999999997,10.988999999999999,16.5,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,4.3,"1,690"
4.388999999999999,3.2889999999999997,1.0999999999999996,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.0,"2,766"
7.688999999999999,2.618,5.071,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.4,"8,372"
24.177999999999997,14.838999999999999,9.338999999999999,Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",4.0,"7,113"
10.988999999999999,3.2889999999999997,7.699999999999999,Computers&Accessories,Accessories&Peripherals,Cables&Accessories,4.3,"20,850"
