user_id,user_name,product_name,category,subcategory
AETRIARSUFSMNG5LFJZMW6CBJMMQ,Amazon Customer,"Zebronics, ZEB-NC3300 USB Powered Laptop Cooling Pad with Dual Fan, Dual USB Port and Blue LED Lights",Computers & Accessories,Accessories & Peripherals
AEHQQTEDMSXRGSBDDEIH3JF4AOMQ,Placeholder,"Zebronics, ZEB-NC3300 USB Powered Laptop Cooling Pad with Dual Fan, Dual USB Port and Blue LED Lights",Computers & Accessories,Accessories & Peripherals
AGMG74N6WQGI376W7GEJJ4XD3ARQ,Arun Sharma,"Zebronics, ZEB-NC3300 USB Powered Laptop Cooling Pad with Dual Fan, Dual USB Port and Blue LED Lights",Computers & Accessories,Accessories & Peripherals
AG7QMBEFFY2LJJKKEVWMJU2BMNRQ,EvͥᎥlͣkͫᎥŇg𒆜VᎥckץ,"Zebronics, ZEB-NC3300 USB Powered Laptop Cooling Pad with Dual Fan, Dual USB Port and Blue LED Lights",Computers & Accessories,Accessories & Peripherals
AHPLA3DROALHPBANLV74CKFA4UAQ,L.Sherpa,"Zebronics, ZEB-NC3300 USB Powered Laptop Cooling Pad with Dual Fan, Dual USB Port and Blue LED Lights",Computers & Accessories,Accessories & Peripherals
AFQKF4QRKCVDUZPTG4TY3QYQHYUA,nilesh,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),Computers & Accessories,Networking Devices
AEVWWMB5UUJ6DPXQ5LA7D27G7HEA,EAGLE,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),Computers & Accessories,Networking Devices
AHG4SFZWRNQXOK66GANDZ74HIVAA,Manoj KNS,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),Computers & Accessories,Networking Devices
AEW2EZ75VP3NO4WVJA64BJFBM6QQ,Titus P.,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),Computers & Accessories,Networking Devices
AH6C46FX74ETQPE52ALQ6RKISIPA,Paras singla,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),Computers & Accessories,Networking Devices
AHZZXJWETMZR7SH7C22KVUT7VHAA,arun,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),Computers & Accessories,Networking Devices
AGPZLMY6JJVJNVHA3JEM6XM5CSYQ,Ankur Awasthi,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),Computers & Accessories,Networking Devices
AGHTZ6M45GWLTAEPAMM6IEH2BXOA,BALASUNDHARAM B,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),Computers & Accessories,Networking Devices
AGVTW4CSK4PNN4WGW6E2UYMIBA2Q,Manish,"Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming, Computer, Laptop, Home & Office Non-Slip Rubber Base (Blue)",Computers & Accessories,Accessories & Peripherals
AEOEJGMPT5X4TS52IF3PJOQ27NXQ,Harish,"Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming, Computer, Laptop, Home & Office Non-Slip Rubber Base (Blue)",Computers & Accessories,Accessories & Peripherals
AHJBBEOG5EDRWE3TWLZWZIQ7EIPQ,Amazon Customer,"Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming, Computer, Laptop, Home & Office Non-Slip Rubber Base (Blue)",Computers & Accessories,Accessories & Peripherals
AGK2S2TC3YVWNUA6ME6NPXSEFHEQ,Uday kumar K,"Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming, Computer, Laptop, Home & Office Non-Slip Rubber Base (Blue)",Computers & Accessories,Accessories & Peripherals
AGYXHQWJMEIVGPFSNUOON3CFXN4A,Sheela Chauhan,"Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming, Computer, Laptop, Home & Office Non-Slip Rubber Base (Blue)",Computers & Accessories,Accessories & Peripherals
AFYRCVBOUMS7NDZBSLAPKGVNLXJA,Richard,"Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming, Computer, Laptop, Home & Office Non-Slip Rubber Base (Blue)",Computers & Accessories,Accessories & Peripherals
AFOKIAQZSW4G2XVCTMCKDBKHMWGA,Sushil K.,"Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming, Computer, Laptop, Home & Office Non-Slip Rubber Base (Blue)",Computers & Accessories,Accessories & Peripherals
AGELGKPUVEJXOFDB3I3OCEGLRHAA,blackandwhite,"Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming, Computer, Laptop, Home & Office Non-Slip Rubber Base (Blue)",Computers & Accessories,Accessories & Peripherals
AGURDYN3ZRF6E6XBIP3E67PNKHKQ,(sic),"Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)",Electronics,"Headphones, Earbuds & Accessories"
AEQZ7R5E3KOSW4U65S4HFY4TOISQ,Harshit,"Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)",Electronics,"Headphones, Earbuds & Accessories"
AFIUBVJJSLGYNID7GWQQHPE3KSXQ,Bharath N,"Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)",Electronics,"Headphones, Earbuds & Accessories"
AE565UJ6PONRGUN6Z7BBE63X6D2A,Pulkit Malik,"Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)",Electronics,"Headphones, Earbuds & Accessories"
AEM3OIJTDEQTCUKSWMICRKOFPISQ,Akhtar Anwar,"Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)",Electronics,"Headphones, Earbuds & Accessories"
AE7ZZAYS6ZDZ3PQEPKBKRPZKQIIQ,Amar  Thapa,"Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)",Electronics,"Headphones, Earbuds & Accessories"
AEPUJDSJZGXDU3PM65QI7OECGZXQ,Chandan kumar,"Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)",Electronics,"Headphones, Earbuds & Accessories"
AF7IXQKBUL6NEIQG4R53LMJJUGXQ,vijay,"Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)",Electronics,"Headphones, Earbuds & Accessories"
AFODI4XXHXHBFFUHK7N5LVKWEXTQ,Vigi,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,Computers & Accessories,Accessories & Peripherals
AGNONTMQDE5KLLDEEB57Z3C5WAEA,Sathish,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,Computers & Accessories,Accessories & Peripherals
AFW6NV5N3FUXV3CNUACPSYC5AB3Q,sandep,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,Computers & Accessories,Accessories & Peripherals
AEW6KBDGJEWIOQKAW3FP74GMV6TA,Tharun Balaji,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,Computers & Accessories,Accessories & Peripherals
AEGT7WPGXXMSH5J3LZLL6CPJ7QMQ,Aditi Sharma,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,Computers & Accessories,Accessories & Peripherals
AEKCUG7WMX6KMP6VFBWI3ICW5CBQ,Gurjot Singh,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,Computers & Accessories,Accessories & Peripherals
AF2544C4RGIBQX7Y4JMKMSMXMRRQ,L Haokip,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,Computers & Accessories,Accessories & Peripherals
AE6TTPY5R4YW3XHTPGX6CGHLMVGA,Anjali Raj,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,Computers & Accessories,Accessories & Peripherals
AG5CBSM4UJ7KPPFIQGZPIXASGR2Q,Neeraj Vishwakarma,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (6 Feet, Black)",Computers & Accessories,Accessories & Peripherals
AHM4EBIS4ZE6DWJJBGCJ7OPTBA4Q,Siddharth,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (6 Feet, Black)",Computers & Accessories,Accessories & Peripherals
AE5M5KSBCHDULWFU2S2YB7JAWQDQ,SD1908,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (6 Feet, Black)",Computers & Accessories,Accessories & Peripherals
AGMVFFHVHR6DRCMJOOLWQCN5ZXIQ,Mukundha2good,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (6 Feet, Black)",Computers & Accessories,Accessories & Peripherals
AECKGXUASU4IXEIMUNT2ZGT47JPQ,manjunath h,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (6 Feet, Black)",Computers & Accessories,Accessories & Peripherals
AHJVTASYJSVOZ7XSEMDCWOK3X44Q,Vidhi Nigam,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (6 Feet, Black)",Computers & Accessories,Accessories & Peripherals
AGWG3P5XN6X6JHXKXXOK67JWZRXA,Amazon Customer,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (6 Feet, Black)",Computers & Accessories,Accessories & Peripherals
AEF5YBIELXGHKIQUBYBHTEPHHAHA,Tarun Gupta,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (6 Feet, Black)",Computers & Accessories,Accessories & Peripherals
AETP2GEWPZZBFPYMEMT7GSNYWYGA,Awesome Shopper,"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Black",Computers & Accessories,Accessories & Peripherals
AH6PZK3J5MOWJGYL4TNLJEOQCFEQ,Suresh madaka,"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Black",Computers & Accessories,Accessories & Peripherals
AHHV6JDMQT4XARSRIQ7QVIJVLZCQ,Amazon Customer,"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Black",Computers & Accessories,Accessories & Peripherals
AHH25W6KHMEYNBKGDDRMT4VJEUDQ,Nilsankar,"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Black",Computers & Accessories,Accessories & Peripherals
AGKFR5XM34RLI4CEM5ZA3C2Z3OMA,Amazon Customer,"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Black",Computers & Accessories,Accessories & Peripherals
AEV4TPYJS3L7ZBGHNQ2QFYSOKHBA,Praveen Behara,"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Black",Computers & Accessories,Accessories & Peripherals
AGSFY2HVKGNNWGDB3JVE3ILC6CCA,Amit,"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Black",Computers & Accessories,Accessories & Peripherals
AFF3MID2VKCRG3UPIGY4OPDLKNBQ,Aniruddha Shriwant,"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Black",Computers & Accessories,Accessories & Peripherals
AGYZOVT6JVQNGFJ2WL62EMZ2Q6XQ,Daisy daniel,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",Home & Kitchen,Craft Materials
AGM2GCYQPQRIRJYCQBKBUOCD6VJA,POONAM A.,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",Home & Kitchen,Craft Materials
AHKM6B5F2SLXBFKIBHFHGBXNF4HA,T.GIFTSON,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",Home & Kitchen,Craft Materials
AHRVMPX2FGGIB5LCJFVMAHO7JEHA,ANIRBAN SAHA,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",Home & Kitchen,Craft Materials
AFG3EU556AXTCQXSTGYD2ACM5H6Q,Priyanka,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",Home & Kitchen,Craft Materials
AHW5MLVXYWBRYXXWXGQEH27GVVPA,SANDIP BHAI,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",Home & Kitchen,Craft Materials
AGD6XZR3ZUKMJYLBUAWUB4B4YLMA,Ekram Mohammad,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",Home & Kitchen,Craft Materials
AHNLTOBDXT2YN4GT5PH6FCZAYZLQ,vasantha Lakshmi,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",Home & Kitchen,Craft Materials
AHDH2HUAAI2BUJ3DOD5HUQIG3EJA,Vishal Bhardwaj,"LIRAMARK Webcam Cover Slide, Ultra Thin Laptop Camera Cover Slide Blocker for Computer MacBook Pro iMac PC Tablet (Pack of 3)",Computers & Accessories,Accessories & Peripherals
AFVSLNLGZJITGITPXVRIZPHFK6BQ,Parvathi M.K,"LIRAMARK Webcam Cover Slide, Ultra Thin Laptop Camera Cover Slide Blocker for Computer MacBook Pro iMac PC Tablet (Pack of 3)",Computers & Accessories,Accessories & Peripherals
AED6JXY3SFVHOYMZM4MBG6D2LGAQ,swaraj,"LIRAMARK Webcam Cover Slide, Ultra Thin Laptop Camera Cover Slide Blocker for Computer MacBook Pro iMac PC Tablet (Pack of 3)",Computers & Accessories,Accessories & Peripherals
AEBO2BBZLCJSQSMQSSZUR4JWW6UA,Simi,"LIRAMARK Webcam Cover Slide, Ultra Thin Laptop Camera Cover Slide Blocker for Computer MacBook Pro iMac PC Tablet (Pack of 3)",Computers & Accessories,Accessories & Peripherals
AFERB3TDE3HAUIGGRZAO7LNF7SYA,Navdeep,"Portronics Key2 Combo Multimedia USB Wireless Keyboard and Mouse Set with 2.4 GHz Wireless Technology, Soft & Silent Button, Compact Size (Grey)",Computers & Accessories,Accessories & Peripherals
AEL6TWTQL7SWNSG4HKWQSG3W637Q,Tanu,"Portronics Key2 Combo Multimedia USB Wireless Keyboard and Mouse Set with 2.4 GHz Wireless Technology, Soft & Silent Button, Compact Size (Grey)",Computers & Accessories,Accessories & Peripherals
AEL2KKF43WA7LB7RMTMTZ24MKYCQ,APOORV BHATIA,"Portronics Key2 Combo Multimedia USB Wireless Keyboard and Mouse Set with 2.4 GHz Wireless Technology, Soft & Silent Button, Compact Size (Grey)",Computers & Accessories,Accessories & Peripherals
AFMZ2T55AMKECVHVB3JJ5H6K2FOA,manohar,"Portronics Key2 Combo Multimedia USB Wireless Keyboard and Mouse Set with 2.4 GHz Wireless Technology, Soft & Silent Button, Compact Size (Grey)",Computers & Accessories,Accessories & Peripherals
AHPDB57FWX3S3RH23DO7ZDQRGDLQ,bendi naresh kumar,"Portronics Key2 Combo Multimedia USB Wireless Keyboard and Mouse Set with 2.4 GHz Wireless Technology, Soft & Silent Button, Compact Size (Grey)",Computers & Accessories,Accessories & Peripherals
AHNJJSSGE5AONEUXED5DKSZWMXVQ,Anshu Verma,"Portronics Key2 Combo Multimedia USB Wireless Keyboard and Mouse Set with 2.4 GHz Wireless Technology, Soft & Silent Button, Compact Size (Grey)",Computers & Accessories,Accessories & Peripherals
AGX75LWRUNOTPPS7R6LLOIMAWS6Q,Mohammed Ahmed,"Portronics Key2 Combo Multimedia USB Wireless Keyboard and Mouse Set with 2.4 GHz Wireless Technology, Soft & Silent Button, Compact Size (Grey)",Computers & Accessories,Accessories & Peripherals
AE2XBDOYDMXVHS6NWFKR363SXNEQ,Experience Japan,"Portronics Key2 Combo Multimedia USB Wireless Keyboard and Mouse Set with 2.4 GHz Wireless Technology, Soft & Silent Button, Compact Size (Grey)",Computers & Accessories,Accessories & Peripherals
AFEWNQ3WHCXFV334RKDY6TQV5F2A,Devarajan N,"SupCares Laptop Stand 7 Height Adjustable, Aluminium, Ventilated, Foldable, Portable Laptop Holder for Desk & Table Mount Upto 15.6 inch Laptop with Carry Pouch (Silver)",Computers & Accessories,Accessories & Peripherals
AFYHSM4NZORPAYX4P6XIV3OPZE7Q,S.B.Vignesh,"SupCares Laptop Stand 7 Height Adjustable, Aluminium, Ventilated, Foldable, Portable Laptop Holder for Desk & Table Mount Upto 15.6 inch Laptop with Carry Pouch (Silver)",Computers & Accessories,Accessories & Peripherals
AGGJTBH2YKIJVXXHKKLZGI7BDCMA,Likhith,"SupCares Laptop Stand 7 Height Adjustable, Aluminium, Ventilated, Foldable, Portable Laptop Holder for Desk & Table Mount Upto 15.6 inch Laptop with Carry Pouch (Silver)",Computers & Accessories,Accessories & Peripherals
AGZQ2GV6RFFSGSEEGZCEA55XSYKQ,Bipin Patil,"SupCares Laptop Stand 7 Height Adjustable, Aluminium, Ventilated, Foldable, Portable Laptop Holder for Desk & Table Mount Upto 15.6 inch Laptop with Carry Pouch (Silver)",Computers & Accessories,Accessories & Peripherals
AF6RMANVDWWGUPHGAQGEI523WDTA,Satish D,"SupCares Laptop Stand 7 Height Adjustable, Aluminium, Ventilated, Foldable, Portable Laptop Holder for Desk & Table Mount Upto 15.6 inch Laptop with Carry Pouch (Silver)",Computers & Accessories,Accessories & Peripherals
AHUDYFZ2QJF2XQNTH6OYYHJIDGHA,Amazon Customer,"SupCares Laptop Stand 7 Height Adjustable, Aluminium, Ventilated, Foldable, Portable Laptop Holder for Desk & Table Mount Upto 15.6 inch Laptop with Carry Pouch (Silver)",Computers & Accessories,Accessories & Peripherals
AEOJR4XRHE3AQOTMVVOIESTP34IQ,Hemanth,"SupCares Laptop Stand 7 Height Adjustable, Aluminium, Ventilated, Foldable, Portable Laptop Holder for Desk & Table Mount Upto 15.6 inch Laptop with Carry Pouch (Silver)",Computers & Accessories,Accessories & Peripherals
AEKGNCGEX4A2YHHJVEYHG4WG4VUQ,Sahitya Bera,"SupCares Laptop Stand 7 Height Adjustable, Aluminium, Ventilated, Foldable, Portable Laptop Holder for Desk & Table Mount Upto 15.6 inch Laptop with Carry Pouch (Silver)",Computers & Accessories,Accessories & Peripherals
AGYPRRDBRPAJTRKZM23GNNMLG4DA,Amos b.,"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)",Electronics,"Headphones, Earbuds & Accessories"
AEOHHIVTTMTCKM4BGPQBFUR2P6OQ,Srimanth,"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)",Electronics,"Headphones, Earbuds & Accessories"
AHROOB2PRQPJF3IOOZ3NSX7YKBSA,JATIN BHATIA,"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)",Electronics,"Headphones, Earbuds & Accessories"
AHSVLMKLIMZE3DJNARIJVQJFF2OA,PARTHIBAN LUCKY,"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)",Electronics,"Headphones, Earbuds & Accessories"
AGYRZSILDP3KYP7AYCCKCJPHTHMA,Kushagra Jain,"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)",Electronics,"Headphones, Earbuds & Accessories"
AHISCX6HUBKW7D2SZNRHWICDLTZA,Karthiklokey,"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)",Electronics,"Headphones, Earbuds & Accessories"
AGWXKPC2SCHOJT4MMPDYBEP4WVCA,Akash,"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)",Electronics,"Headphones, Earbuds & Accessories"
AFE7R5FCWMXW42O5UTZ7YEAWGF7A,Suresh,"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)",Electronics,"Headphones, Earbuds & Accessories"
AHZMXBBTAGNP5FSXCLSP676YEJOQ,SHAHID SHAIKH,Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2.5 inches - WDS240G3G0A,Computers & Accessories,Components
AFZUA67QC4VNENJEL2DUIJERYKRA,Amazon Customer,Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2.5 inches - WDS240G3G0A,Computers & Accessories,Components
AHKCXIGVYQTE4LJIPBIFSQNYZSCQ,YUSUF A.,Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2.5 inches - WDS240G3G0A,Computers & Accessories,Components
AHYC3B3YXT6CUZMS5X2TWWEY5W7Q,SEKHAR,Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2.5 inches - WDS240G3G0A,Computers & Accessories,Components
AEDV4GI2RIY5EVU7EXSDYNSRSVSQ,THIYAGARAJA K,Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2.5 inches - WDS240G3G0A,Computers & Accessories,Components
AFDQ5XNQEFSZJNO7MQZWRNV5TISQ,M M Singh,Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2.5 inches - WDS240G3G0A,Computers & Accessories,Components
AHJCN3WBIWAFPESBIGKPYRNWEXFA,Amaresh chandra  barik,Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2.5 inches - WDS240G3G0A,Computers & Accessories,Components
AHDFR3PDKEBV72HXRL3RJJLS3YYA,rathnakar,Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2.5 inches - WDS240G3G0A,Computers & Accessories,Components
AHYUZ2BLKNN6UJLFYWCXCEFZTOVQ,Karthick KJV,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,Office Products,Office Paper Products
AHBST4ZJ5665DV2TCR4W4J2OI3DA,Ruchi,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,Office Products,Office Paper Products
AGHPOFCHZ73Q2Q2IFTCJLUSEL2NQ,Amazon Customer,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,Office Products,Office Paper Products
AHOMYGLSLJLCOT7Z24PZSVJY3LJQ,Harishankar Thakur,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,Office Products,Office Paper Products
AESJE2EZD7S7WOYBN7RE7ZF3J2MA,aizah,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,Office Products,Office Paper Products
AF23GXF525XSMXPJBEHP4SPKOZNQ,Dr.Murli Manohar,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,Office Products,Office Paper Products
AFX5NHAAOUKKENAT6GWNKY3X5YTQ,Mohan Devaraj,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,Office Products,Office Paper Products
AFZD4RCAOTL4JRRKT6WHVVJWDNHA,Mini Cherian,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,Office Products,Office Paper Products
AECAPFEPRBCKU4VOBRUGOVMNJBXA,Anonymous,"TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High Gain Dual Band 5dBi Antenna Wi-Fi, Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier (Archer T2U Plus)",Computers & Accessories,Networking Devices
